PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Embarked,Cabins
704.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,36864.0,7.7417,0.0,2.0
720.0,0.0,3.0,0.0,0.0,88.0,0.0,0.0,347062.0,7.775,1.0,2.0
32.0,1.0,1.0,4.0,1.0,213.0,1.0,0.0,17569.0,146.5208,2.0,2.0
507.0,1.0,2.0,4.0,1.0,88.0,0.0,2.0,26360.0,26.0,1.0,2.0
713.0,1.0,1.0,0.0,0.0,23.0,1.0,0.0,19996.0,52.0,1.0,1.0
728.0,1.0,3.0,1.0,1.0,214.0,0.0,0.0,36866.0,7.7375,0.0,2.0
110.0,1.0,3.0,1.0,1.0,215.0,1.0,0.0,371110.0,24.15,0.0,2.0
521.0,1.0,1.0,1.0,1.0,18.0,0.0,0.0,12749.0,93.5,1.0,2.0
596.0,0.0,3.0,11.0,0.0,33.0,1.0,1.0,345773.0,24.15,1.0,2.0
527.0,1.0,2.0,1.0,1.0,29.0,0.0,0.0,14258.0,10.5,1.0,2.0
340.0,0.0,1.0,0.0,0.0,97.0,0.0,0.0,113784.0,35.5,1.0,8.0
212.0,1.0,2.0,1.0,1.0,40.0,0.0,0.0,13528.0,21.0,1.0,2.0
93.0,0.0,1.0,0.0,0.0,75.0,1.0,0.0,5734.0,61.175,1.0,3.0
322.0,0.0,3.0,0.0,0.0,19.0,0.0,0.0,349219.0,7.8958,1.0,2.0
768.0,0.0,3.0,1.0,1.0,216.0,0.0,0.0,364850.0,7.75,0.0,2.0
594.0,0.0,3.0,1.0,1.0,217.0,0.0,2.0,364848.0,7.75,0.0,2.0
246.0,0.0,1.0,9.0,0.0,85.0,2.0,0.0,19928.0,90.0,0.0,1.0
520.0,0.0,3.0,0.0,0.0,36.0,0.0,0.0,349242.0,7.8958,1.0,2.0
327.0,0.0,3.0,0.0,0.0,128.0,0.0,0.0,345364.0,6.2375,1.0,2.0
326.0,1.0,1.0,1.0,1.0,33.0,0.0,0.0,17760.0,135.6333,2.0,1.0
488.0,0.0,1.0,0.0,0.0,80.0,0.0,0.0,11771.0,29.7,2.0,2.0
530.0,0.0,2.0,0.0,0.0,51.0,2.0,1.0,29104.0,11.5,1.0,2.0
100.0,0.0,2.0,0.0,0.0,37.0,1.0,0.0,244367.0,26.0,1.0,2.0
473.0,1.0,2.0,4.0,1.0,88.0,1.0,2.0,34651.0,27.75,1.0,2.0
428.0,1.0,2.0,1.0,1.0,6.0,0.0,0.0,250655.0,26.0,1.0,2.0
298.0,0.0,1.0,1.0,1.0,106.0,1.0,2.0,113781.0,151.55,1.0,1.0
114.0,0.0,3.0,1.0,1.0,13.0,1.0,0.0,4136.0,9.825,1.0,2.0
875.0,1.0,2.0,4.0,1.0,17.0,1.0,0.0,3381.0,24.0,2.0,2.0
307.0,1.0,1.0,1.0,1.0,218.0,0.0,0.0,17421.0,110.8833,2.0,2.0
312.0,1.0,1.0,1.0,1.0,4.0,2.0,2.0,17608.0,262.375,2.0,2.0
624.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,350029.0,7.8542,1.0,2.0
881.0,1.0,2.0,4.0,1.0,7.0,0.0,1.0,230433.0,26.0,1.0,2.0
126.0,1.0,3.0,2.0,0.0,219.0,1.0,0.0,2651.0,11.2417,2.0,2.0
532.0,0.0,3.0,0.0,0.0,220.0,0.0,0.0,2641.0,7.2292,2.0,2.0
771.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,345781.0,9.5,1.0,2.0
39.0,0.0,3.0,5.0,1.0,4.0,2.0,0.0,345764.0,18.0,1.0,2.0
8.0,0.0,3.0,2.0,0.0,106.0,3.0,1.0,349909.0,21.075,1.0,2.0
675.0,0.0,2.0,0.0,0.0,221.0,0.0,0.0,239856.0,0.0,1.0,2.0
779.0,0.0,3.0,0.0,0.0,222.0,0.0,0.0,36865.0,7.7375,0.0,2.0
640.0,0.0,3.0,0.0,0.0,223.0,1.0,0.0,376564.0,16.1,1.0,2.0
615.0,0.0,3.0,0.0,0.0,40.0,0.0,0.0,364512.0,8.05,1.0,2.0
718.0,1.0,2.0,1.0,1.0,19.0,0.0,0.0,34218.0,10.5,1.0,3.0
87.0,0.0,3.0,0.0,0.0,42.0,1.0,3.0,6608.0,34.375,1.0,2.0
296.0,0.0,1.0,0.0,0.0,224.0,0.0,0.0,17612.0,27.7208,2.0,2.0
737.0,0.0,3.0,4.0,1.0,23.0,1.0,3.0,6608.0,34.375,1.0,2.0
628.0,1.0,1.0,1.0,1.0,11.0,0.0,0.0,13502.0,77.9583,1.0,5.0
751.0,1.0,2.0,1.0,1.0,63.0,1.0,1.0,29103.0,23.0,1.0,2.0
189.0,0.0,3.0,0.0,0.0,43.0,1.0,1.0,364849.0,15.5,0.0,2.0
255.0,0.0,3.0,4.0,1.0,108.0,0.0,2.0,370129.0,20.2125,1.0,2.0
518.0,0.0,3.0,0.0,0.0,225.0,0.0,0.0,371110.0,24.15,0.0,2.0
818.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2079.0,37.0042,2.0,2.0
651.0,0.0,3.0,0.0,0.0,226.0,0.0,0.0,349221.0,7.8958,1.0,2.0
208.0,1.0,3.0,0.0,0.0,14.0,0.0,0.0,2699.0,18.7875,2.0,2.0
877.0,0.0,3.0,0.0,0.0,13.0,0.0,0.0,7534.0,9.8458,1.0,2.0
435.0,0.0,1.0,0.0,0.0,29.0,1.0,0.0,13507.0,55.9,1.0,3.0
5.0,0.0,3.0,0.0,0.0,40.0,0.0,0.0,373450.0,8.05,1.0,2.0
119.0,0.0,1.0,0.0,0.0,15.0,0.0,1.0,17558.0,247.5208,2.0,2.0
452.0,0.0,3.0,0.0,0.0,227.0,1.0,0.0,65303.0,19.9667,1.0,2.0
586.0,1.0,1.0,1.0,1.0,4.0,0.0,2.0,110413.0,79.65,1.0,3.0
588.0,1.0,1.0,0.0,0.0,110.0,1.0,1.0,13567.0,79.2,2.0,2.0
115.0,0.0,3.0,1.0,1.0,9.0,0.0,0.0,2627.0,14.4583,2.0,2.0
567.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,349205.0,7.8958,1.0,2.0
384.0,1.0,1.0,4.0,1.0,40.0,1.0,0.0,113789.0,52.0,1.0,2.0
463.0,0.0,1.0,0.0,0.0,39.0,0.0,0.0,111320.0,38.5,1.0,3.0
61.0,0.0,3.0,0.0,0.0,24.0,0.0,0.0,2669.0,7.2292,2.0,2.0
841.0,0.0,3.0,0.0,0.0,13.0,0.0,0.0,3101287.0,7.925,1.0,2.0
339.0,1.0,3.0,0.0,0.0,97.0,0.0,0.0,7598.0,8.05,1.0,2.0
232.0,0.0,3.0,0.0,0.0,16.0,0.0,0.0,347067.0,7.775,1.0,2.0
688.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,349228.0,10.1708,1.0,2.0
595.0,0.0,2.0,0.0,0.0,68.0,1.0,0.0,29037.0,26.0,1.0,2.0
757.0,0.0,3.0,0.0,0.0,17.0,0.0,0.0,350042.0,7.7958,1.0,2.0
210.0,1.0,1.0,0.0,0.0,43.0,0.0,0.0,112277.0,31.0,2.0,6.0
217.0,1.0,3.0,1.0,1.0,19.0,0.0,0.0,3101283.0,7.925,1.0,2.0
484.0,1.0,3.0,4.0,1.0,196.0,0.0,0.0,4134.0,9.5875,1.0,2.0
685.0,0.0,2.0,0.0,0.0,110.0,1.0,1.0,29750.0,39.0,1.0,2.0
831.0,1.0,3.0,4.0,1.0,31.0,1.0,0.0,2659.0,14.4542,2.0,2.0
321.0,0.0,3.0,0.0,0.0,24.0,0.0,0.0,21172.0,7.25,1.0,2.0
625.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,54636.0,16.1,1.0,2.0
30.0,0.0,3.0,0.0,0.0,228.0,0.0,0.0,349216.0,7.8958,1.0,2.0
50.0,0.0,3.0,4.0,1.0,4.0,1.0,0.0,349237.0,17.8,1.0,2.0
310.0,1.0,1.0,1.0,1.0,18.0,0.0,0.0,17485.0,56.9292,2.0,3.0
51.0,0.0,3.0,2.0,0.0,3.0,4.0,1.0,3101295.0,39.6875,1.0,2.0
806.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,347063.0,7.775,1.0,2.0
34.0,0.0,2.0,0.0,0.0,229.0,0.0,0.0,24579.0,10.5,1.0,2.0
333.0,0.0,1.0,0.0,0.0,25.0,0.0,1.0,17582.0,153.4625,1.0,1.0
528.0,0.0,1.0,0.0,0.0,230.0,0.0,0.0,17483.0,221.7792,1.0,1.0
830.0,1.0,1.0,4.0,1.0,55.0,0.0,0.0,113572.0,80.0,3.0,2.0
700.0,0.0,3.0,0.0,0.0,30.0,0.0,0.0,348121.0,7.65,1.0,4.0
376.0,1.0,1.0,4.0,1.0,231.0,1.0,0.0,17604.0,82.1708,2.0,2.0
145.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,231945.0,11.5,1.0,2.0
295.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,349233.0,7.8958,1.0,2.0
305.0,0.0,3.0,0.0,0.0,232.0,0.0,0.0,2466.0,8.05,1.0,2.0
454.0,1.0,1.0,0.0,0.0,65.0,1.0,0.0,17453.0,89.1042,2.0,1.0
559.0,1.0,1.0,4.0,1.0,77.0,1.0,1.0,110413.0,79.65,1.0,3.0
646.0,1.0,1.0,0.0,0.0,23.0,1.0,0.0,17572.0,76.7292,2.0,5.0
671.0,1.0,2.0,4.0,1.0,43.0,1.0,1.0,29750.0,39.0,1.0,2.0
70.0,0.0,3.0,0.0,0.0,14.0,2.0,0.0,315151.0,8.6625,1.0,2.0
137.0,1.0,1.0,1.0,1.0,6.0,0.0,2.0,11752.0,26.2833,1.0,5.0
810.0,1.0,1.0,4.0,1.0,88.0,1.0,0.0,113806.0,53.1,1.0,3.0
350.0,0.0,3.0,0.0,0.0,30.0,0.0,0.0,315088.0,8.6625,1.0,2.0
501.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,315086.0,8.6625,1.0,2.0
122.0,0.0,3.0,0.0,0.0,233.0,0.0,0.0,54510.0,8.05,1.0,2.0
41.0,0.0,3.0,4.0,1.0,43.0,1.0,0.0,7546.0,9.475,1.0,2.0
90.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,343275.0,8.05,1.0,2.0
611.0,0.0,3.0,4.0,1.0,77.0,1.0,5.0,347082.0,31.275,1.0,2.0
543.0,0.0,3.0,1.0,1.0,74.0,4.0,2.0,347082.0,31.275,1.0,2.0
740.0,0.0,3.0,0.0,0.0,234.0,0.0,0.0,349218.0,7.8958,1.0,2.0
434.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,3101274.0,7.125,1.0,2.0
867.0,1.0,2.0,3.0,1.0,19.0,1.0,0.0,2149.0,13.8583,2.0,2.0
284.0,1.0,3.0,0.0,0.0,6.0,0.0,0.0,10482.0,8.05,1.0,2.0
655.0,0.0,3.0,1.0,1.0,4.0,0.0,0.0,365226.0,6.75,0.0,2.0
568.0,0.0,3.0,4.0,1.0,16.0,0.0,4.0,349909.0,21.075,1.0,2.0
410.0,0.0,3.0,1.0,1.0,235.0,3.0,1.0,4133.0,25.4667,1.0,2.0
37.0,1.0,3.0,0.0,0.0,236.0,0.0,0.0,2677.0,7.2292,2.0,2.0
79.0,1.0,2.0,2.0,0.0,87.0,0.0,2.0,248738.0,29.0,1.0,2.0
694.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,2672.0,7.225,2.0,2.0
499.0,0.0,1.0,4.0,1.0,7.0,1.0,2.0,113781.0,151.55,1.0,1.0
690.0,1.0,1.0,1.0,1.0,31.0,0.0,1.0,24160.0,211.3375,1.0,2.0
231.0,1.0,1.0,4.0,1.0,40.0,1.0,0.0,36973.0,83.475,1.0,1.0
207.0,0.0,3.0,0.0,0.0,36.0,1.0,0.0,3101278.0,15.85,1.0,2.0
42.0,0.0,2.0,4.0,1.0,19.0,1.0,0.0,11668.0,21.0,1.0,2.0
443.0,0.0,3.0,0.0,0.0,7.0,1.0,0.0,347076.0,7.775,1.0,2.0
465.0,0.0,3.0,0.0,0.0,237.0,0.0,0.0,2816.0,8.05,1.0,2.0
371.0,1.0,1.0,0.0,0.0,7.0,1.0,0.0,11765.0,55.4417,2.0,3.0
843.0,1.0,1.0,1.0,1.0,18.0,0.0,0.0,113798.0,31.0,2.0,2.0
386.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,14879.0,73.5,1.0,2.0
855.0,0.0,2.0,4.0,1.0,85.0,1.0,0.0,244252.0,26.0,1.0,2.0
186.0,0.0,1.0,0.0,0.0,238.0,0.0,0.0,113767.0,50.0,1.0,6.0
847.0,0.0,3.0,0.0,0.0,239.0,8.0,2.0,2343.0,69.55,1.0,2.0
464.0,0.0,2.0,0.0,0.0,23.0,0.0,0.0,234360.0,13.0,1.0,2.0
623.0,1.0,3.0,0.0,0.0,13.0,1.0,1.0,2653.0,15.7417,2.0,2.0
127.0,0.0,3.0,0.0,0.0,240.0,0.0,0.0,370372.0,7.75,0.0,2.0
502.0,0.0,3.0,1.0,1.0,11.0,0.0,0.0,364846.0,7.75,0.0,2.0
441.0,1.0,2.0,4.0,1.0,97.0,1.0,1.0,13529.0,26.25,1.0,2.0
590.0,0.0,3.0,0.0,0.0,241.0,0.0,0.0,3235.0,8.05,1.0,2.0
442.0,0.0,3.0,0.0,0.0,13.0,0.0,0.0,345769.0,9.5,1.0,2.0
164.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,315093.0,8.6625,1.0,2.0
264.0,0.0,1.0,0.0,0.0,43.0,0.0,0.0,112059.0,0.0,1.0,2.0
503.0,0.0,3.0,1.0,1.0,242.0,0.0,0.0,330909.0,7.6292,0.0,2.0
446.0,1.0,1.0,2.0,0.0,63.0,0.0,2.0,33638.0,81.8583,1.0,6.0
215.0,0.0,3.0,0.0,0.0,243.0,1.0,0.0,367229.0,7.75,0.0,2.0
513.0,1.0,1.0,0.0,0.0,33.0,0.0,0.0,17473.0,26.2875,1.0,3.0
320.0,1.0,1.0,4.0,1.0,43.0,1.0,1.0,16966.0,134.5,2.0,3.0
643.0,0.0,3.0,1.0,1.0,106.0,3.0,2.0,347088.0,27.9,1.0,2.0
211.0,0.0,3.0,0.0,0.0,15.0,0.0,0.0,3101311.0,7.05,1.0,2.0
52.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,39886.0,7.8,1.0,2.0
338.0,1.0,1.0,1.0,1.0,108.0,0.0,0.0,16966.0,134.5,2.0,3.0
97.0,0.0,1.0,0.0,0.0,175.0,0.0,0.0,17754.0,34.6542,2.0,6.0
633.0,1.0,1.0,9.0,0.0,36.0,0.0,0.0,13214.0,30.5,2.0,2.0
563.0,0.0,2.0,0.0,0.0,17.0,0.0,0.0,218629.0,13.5,1.0,2.0
458.0,1.0,1.0,4.0,1.0,244.0,1.0,0.0,17464.0,51.8625,1.0,5.0
765.0,0.0,3.0,0.0,0.0,42.0,0.0,0.0,347074.0,7.775,1.0,2.0
758.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,29108.0,11.5,1.0,2.0
460.0,0.0,3.0,0.0,0.0,245.0,0.0,0.0,371060.0,7.75,0.0,2.0
842.0,0.0,2.0,0.0,0.0,42.0,0.0,0.0,3.0,10.5,1.0,2.0
456.0,1.0,3.0,0.0,0.0,16.0,0.0,0.0,349240.0,7.8958,2.0,2.0
425.0,0.0,3.0,0.0,0.0,4.0,1.0,1.0,370129.0,20.2125,1.0,2.0
401.0,1.0,3.0,0.0,0.0,77.0,0.0,0.0,3101289.0,7.925,1.0,2.0
470.0,1.0,3.0,1.0,1.0,141.0,2.0,1.0,2666.0,19.2583,2.0,2.0
205.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,3540.0,8.05,1.0,2.0
227.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,751.0,10.5,1.0,2.0
631.0,1.0,1.0,0.0,0.0,246.0,0.0,0.0,27042.0,30.0,1.0,6.0
745.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,3101288.0,7.925,1.0,2.0
389.0,0.0,3.0,0.0,0.0,247.0,0.0,0.0,367655.0,7.7292,0.0,2.0
741.0,1.0,1.0,0.0,0.0,248.0,0.0,0.0,16988.0,30.0,1.0,5.0
725.0,1.0,1.0,0.0,0.0,19.0,1.0,0.0,113806.0,53.1,1.0,3.0
341.0,1.0,2.0,2.0,0.0,106.0,1.0,1.0,230080.0,26.0,1.0,4.0
47.0,0.0,3.0,0.0,0.0,249.0,1.0,0.0,370371.0,15.5,0.0,2.0
445.0,1.0,3.0,0.0,0.0,250.0,0.0,0.0,65306.0,8.1125,1.0,2.0
289.0,1.0,2.0,0.0,0.0,30.0,0.0,0.0,237798.0,13.0,1.0,2.0
378.0,0.0,1.0,0.0,0.0,19.0,0.0,2.0,113503.0,211.5,2.0,1.0
24.0,1.0,1.0,0.0,0.0,17.0,0.0,0.0,113788.0,35.5,1.0,6.0
380.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,347069.0,7.775,1.0,2.0
553.0,0.0,3.0,0.0,0.0,251.0,0.0,0.0,330979.0,7.8292,0.0,2.0
822.0,1.0,3.0,0.0,0.0,19.0,0.0,0.0,315098.0,8.6625,1.0,2.0
421.0,0.0,3.0,0.0,0.0,252.0,0.0,0.0,349254.0,7.8958,2.0,2.0
195.0,1.0,1.0,4.0,1.0,85.0,0.0,0.0,17610.0,27.7208,2.0,2.0
248.0,1.0,2.0,4.0,1.0,15.0,0.0,2.0,250649.0,14.5,1.0,2.0
72.0,0.0,3.0,1.0,1.0,42.0,5.0,2.0,2144.0,46.9,1.0,2.0
354.0,0.0,3.0,0.0,0.0,7.0,1.0,0.0,349237.0,17.8,1.0,2.0
679.0,0.0,3.0,4.0,1.0,50.0,1.0,6.0,2144.0,46.9,1.0,2.0
301.0,1.0,3.0,1.0,1.0,253.0,0.0,0.0,9234.0,7.75,0.0,2.0
636.0,1.0,2.0,1.0,1.0,17.0,0.0,0.0,237668.0,13.0,1.0,2.0
256.0,1.0,3.0,4.0,1.0,16.0,0.0,2.0,2650.0,15.2458,2.0,2.0
476.0,0.0,1.0,0.0,0.0,254.0,0.0,0.0,110465.0,52.0,1.0,6.0
96.0,0.0,3.0,0.0,0.0,255.0,0.0,0.0,374910.0,8.05,1.0,2.0
177.0,0.0,3.0,2.0,0.0,256.0,3.0,1.0,4133.0,25.4667,1.0,2.0
607.0,0.0,3.0,0.0,0.0,18.0,0.0,0.0,349246.0,7.8958,1.0,2.0
102.0,0.0,3.0,0.0,0.0,257.0,0.0,0.0,349215.0,7.8958,1.0,2.0
471.0,0.0,3.0,0.0,0.0,258.0,0.0,0.0,323592.0,7.25,1.0,2.0
798.0,1.0,3.0,4.0,1.0,1.0,0.0,0.0,349244.0,8.6833,1.0,2.0
287.0,1.0,3.0,29.0,0.0,18.0,0.0,0.0,345774.0,9.5,1.0,2.0
799.0,0.0,3.0,30.0,0.0,18.0,0.0,0.0,2685.0,7.2292,2.0,2.0
16.0,1.0,2.0,4.0,1.0,153.0,0.0,0.0,248706.0,16.0,1.0,2.0
388.0,1.0,2.0,1.0,1.0,33.0,0.0,0.0,27849.0,13.0,1.0,2.0
99.0,1.0,2.0,4.0,1.0,37.0,0.0,1.0,231919.0,23.0,1.0,2.0
65.0,0.0,1.0,0.0,0.0,259.0,0.0,0.0,17605.0,27.7208,2.0,2.0
197.0,0.0,3.0,0.0,0.0,260.0,0.0,0.0,368703.0,7.75,0.0,2.0
393.0,0.0,3.0,0.0,0.0,17.0,2.0,0.0,3101277.0,7.925,1.0,2.0
148.0,0.0,3.0,1.0,1.0,123.0,2.0,2.0,6608.0,34.375,1.0,2.0
409.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,312992.0,7.775,1.0,2.0
683.0,0.0,3.0,0.0,0.0,13.0,0.0,0.0,6563.0,9.225,1.0,2.0
447.0,1.0,2.0,1.0,1.0,154.0,0.0,1.0,250644.0,19.5,1.0,2.0
752.0,1.0,3.0,2.0,0.0,78.0,0.0,1.0,392096.0,12.475,1.0,3.0
539.0,0.0,3.0,0.0,0.0,261.0,0.0,0.0,364498.0,14.5,1.0,2.0
135.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,29178.0,13.0,1.0,2.0
139.0,0.0,3.0,0.0,0.0,42.0,0.0,0.0,7534.0,9.2167,1.0,2.0
749.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,113773.0,53.1,1.0,5.0
795.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,349203.0,7.8958,1.0,2.0
394.0,1.0,1.0,1.0,1.0,51.0,1.0,0.0,35273.0,113.275,2.0,5.0
121.0,0.0,2.0,0.0,0.0,11.0,2.0,0.0,14879.0,73.5,1.0,2.0
98.0,1.0,1.0,0.0,0.0,51.0,0.0,1.0,17759.0,63.3583,2.0,5.0
486.0,0.0,3.0,1.0,1.0,262.0,3.0,1.0,4133.0,25.4667,1.0,2.0
873.0,0.0,1.0,0.0,0.0,88.0,0.0,0.0,695.0,5.0,1.0,2.0
770.0,0.0,3.0,0.0,0.0,36.0,0.0,0.0,8471.0,8.3625,1.0,2.0
359.0,1.0,3.0,1.0,1.0,263.0,0.0,0.0,330931.0,7.8792,0.0,2.0
775.0,1.0,2.0,4.0,1.0,76.0,1.0,3.0,29105.0,23.0,1.0,2.0
185.0,1.0,3.0,1.0,1.0,63.0,0.0,2.0,315153.0,22.025,1.0,2.0
328.0,1.0,2.0,4.0,1.0,33.0,0.0,0.0,28551.0,13.0,1.0,5.0
726.0,0.0,3.0,0.0,0.0,13.0,0.0,0.0,315094.0,8.6625,1.0,2.0
297.0,0.0,3.0,0.0,0.0,264.0,0.0,0.0,2693.0,7.2292,2.0,2.0
576.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,358585.0,14.5,1.0,2.0
118.0,0.0,2.0,0.0,0.0,16.0,1.0,0.0,11668.0,21.0,1.0,2.0
815.0,0.0,3.0,0.0,0.0,216.0,0.0,0.0,364499.0,8.05,1.0,2.0
